Epoch,Train Loss,Validation Loss,Accuracy
1,0.49597250934441883,0.5100297315120697,0.8550833333333333
2,0.34392193817098937,0.3563722141981125,0.8995
3,0.30092916639645895,0.3183143472274145,0.9084166666666667
4,0.26718146972854934,0.2866249465545018,0.91825
5,0.2403248424331347,0.2618485310872396,0.9233333333333333
6,0.21191888745625814,0.23501729901631674,0.9319166666666666
7,0.19800798017779986,0.2231291824579239,0.9345
8,0.1714476252446572,0.19624378379185994,0.9438333333333333
9,0.15897822878261408,0.18382385315497715,0.9480833333333333
10,0.15250005110104878,0.1808921807805697,0.9458333333333333
11,0.13127821919073662,0.1597565494775772,0.9545833333333333
12,0.12926012829194466,0.15716377353668212,0.9550833333333333
13,0.11197142266482114,0.14312976845105488,0.9570833333333333
14,0.10670001114035646,0.1372763991057873,0.9585833333333333
15,0.09598154892772436,0.1282818127075831,0.9615833333333333
16,0.08983558354402582,0.12346340856949488,0.9624166666666667
17,0.08405644235387444,0.11851576520999273,0.9641666666666666
18,0.07630176927832266,0.11122921332716942,0.9664166666666667
19,0.07907699135194222,0.11724588179588318,0.9650833333333333
20,0.06780713234407207,0.10645935666561127,0.9681666666666666
21,0.06437692040080825,0.10637638565897942,0.96825
22,0.06180057276350757,0.10487190173069635,0.9694166666666667
23,0.053403664471581576,0.09630081247289976,0.9719166666666667
24,0.05489776443441709,0.10103647833565871,0.97025
25,0.04628436220623553,0.09129511591295401,0.9725833333333334
26,0.04631038058238725,0.09341886804004511,0.9709166666666667
27,0.04370929264898101,0.09335896349946658,0.9719166666666667
28,0.04362291955699523,0.0943043224910895,0.9713333333333334
29,0.03535781201192488,0.08663955891132355,0.9745
30,0.036107964829852186,0.08704569628338019,0.97425
31,0.030343072401204457,0.0825066352263093,0.97575
32,0.028554031387126696,0.08200606988370418,0.9756666666666667
33,0.02525310123199597,0.08175922826180855,0.975
34,0.025878277332056315,0.08334180890520414,0.9751666666666666
35,0.026023936782808354,0.0866535983060797,0.9753333333333334
36,0.022369739510739842,0.08168803411846359,0.9763333333333334
37,0.01920144227690374,0.08056509750833114,0.97675
38,0.020486321163829417,0.08370570579667887,0.9758333333333333
39,0.01713114625805368,0.07991376554469268,0.97675
40,0.01930652073941504,0.08586381823817889,0.9755833333333334
41,0.014480149707291275,0.08042640425016483,0.9769166666666667
42,0.016825552479984858,0.0820280501494805,0.9765
43,0.01410046049579978,0.08260308151195446,0.9754166666666667
44,0.014406152678653597,0.08237806954607367,0.9765833333333334
45,0.011521310429243991,0.0825550307656328,0.97675
46,0.015763596823827053,0.08893604597821832,0.975
47,0.008854484051077936,0.0803550690189004,0.9776666666666667
48,0.009692980600520968,0.0811981025642405,0.97675
49,0.008503778641810641,0.08099283023302754,0.9771666666666666
50,0.008300516738866765,0.08398616865742951,0.97725
51,0.007341707671992481,0.08371935011136035,0.9778333333333333
52,0.007583957871460977,0.08305758620426058,0.9778333333333333
53,0.007141128632705659,0.08431278942339122,0.9775833333333334
54,0.006008770741910363,0.0828357930611819,0.97675
55,0.005835706404478212,0.08386796305639048,0.977
56,0.005114632314400903,0.0822893437910825,0.97775
57,0.004783724983183977,0.08272904467768967,0.978
58,0.007405999825607675,0.08476206185047826,0.9770833333333333
59,0.0043770107528932085,0.08531273226688306,0.97825
60,0.0037510278801588964,0.08464779373972366,0.9773333333333334
61,0.003641886166277497,0.08487843038700521,0.9783333333333334
62,0.004015814773156308,0.08509152968972922,0.9771666666666666
63,0.0033548000624869017,0.08521728357144942,0.9778333333333333
64,0.0033841443997225723,0.08531335246966532,0.9774166666666667
65,0.0032779103640738563,0.08601245877860735,0.97825
66,0.0028667229527879197,0.08625853515571605,0.9786666666666667
67,0.003957516613668607,0.09163604505515346,0.9773333333333334
68,0.002729535498889163,0.0868506430250903,0.9773333333333334
69,0.002602680376653249,0.08797252932563424,0.9778333333333333
70,0.002856995597530234,0.08779211302505185,0.9778333333333333
71,0.002444227323285304,0.08846851005746673,0.97775
72,0.0022146954061754514,0.08767669118894264,0.9784166666666667
73,0.002240980784554267,0.08771136345807463,0.9779166666666667
74,0.002275684477159909,0.08958478786672155,0.9784166666666667
75,0.0022789212775145037,0.0911257870484454,0.9781666666666666
76,0.0019253264909493736,0.08855318855090688,0.9785833333333334
77,0.0018113355893098438,0.08855807101928319,0.9785
78,0.0017832155328942462,0.08898338401922956,0.9783333333333334
79,0.0018727193172865858,0.09026074653118848,0.9786666666666667
80,0.0017110529150813818,0.08935030017063643,0.9785
81,0.001624855065708592,0.0892709936920243,0.97825
82,0.0015906853689666605,0.0910961423679255,0.9780833333333333
83,0.0016534948972403072,0.09033618971922745,0.97775
84,0.0015386630699310141,0.09070950061734766,0.9786666666666667
85,0.0014479691747692413,0.09028139857016504,0.97825
86,0.001402787564851072,0.09145334211364388,0.9784166666666667
87,0.0014320152953926784,0.09035212327555443,0.9784166666666667
88,0.0013497133780474542,0.09176938121113926,0.9786666666666667
89,0.0012995550064127505,0.09122791728765393,0.97875
90,0.0012540689396070472,0.09153583813582858,0.9786666666666667
91,0.0012584488503537916,0.09278317880506316,0.9786666666666667
92,0.0012407857057890699,0.09204943989481155,0.9785833333333334
93,0.0011767449211814286,0.0927192888961484,0.97825
94,0.001155387437165094,0.09267665937511871,0.978
95,0.0011366660912462976,0.09258471362277244,0.97875
96,0.001115740602981532,0.0931859767693095,0.9778333333333333
97,0.0010822358598185625,0.0934837454201964,0.9783333333333334
98,0.0010661587406745336,0.09345172896624232,0.97825
99,0.0010273328173546663,0.09385999247183402,0.9785
100,0.0010458558694129655,0.09379916113459816,0.9785
