Epoch,Train Loss,Validation Loss,Accuracy
1,0.2871951938668887,0.30866125686963397,0.9018333333333334
2,0.17491862352689108,0.18981117715438206,0.9464166666666667
3,0.15744301244368156,0.17662045723199846,0.9486666666666667
4,0.12961464133361975,0.15086430558313926,0.95525
5,0.11534340798606475,0.1411279005110264,0.9589166666666666
6,0.10219440212659538,0.12766588114202024,0.96175
7,0.09237450135685503,0.12123851399123668,0.9648333333333333
8,0.07747813542497654,0.10624247851222754,0.9695
9,0.07622530984754364,0.1076968755920728,0.9675
10,0.07012303668539971,0.10281270316491524,0.9698333333333333
11,0.063724389367116,0.09856931469465295,0.9720833333333333
12,0.06446363154488305,0.0969263349150618,0.9725833333333334
13,0.05697062144599234,0.09271841084646681,0.9728333333333333
14,0.055033908996731044,0.095328764817367,0.9721666666666666
15,0.047512943716564525,0.0908243943763276,0.9740833333333333
16,0.05173458517032365,0.09294937901509305,0.9735
17,0.04739273364213295,0.09210729350894689,0.9736666666666667
18,0.04218312152428552,0.08609821927299102,0.97625
19,0.03776115450806295,0.08171037209033966,0.9766666666666667
20,0.03903163795685396,0.08760270317085088,0.9768333333333333
21,0.03532289044613329,0.08069863903646668,0.9776666666666667
22,0.03185784466168843,0.07868680429675927,0.9768333333333333
23,0.03342178101224514,0.08237923999379078,0.978
24,0.0327072429258842,0.07996262036977957,0.97725
25,0.031066659616151203,0.08797858624874304,0.9774166666666667
26,0.030212410225300117,0.07633262631079803,0.9779166666666667
27,0.031705880658662255,0.08418179220457872,0.9773333333333334
28,0.026653217065148057,0.07844095195100333,0.97825
29,0.023274821821018123,0.07591739098044734,0.97925
30,0.025572001656517386,0.08108984288883705,0.9781666666666666
31,0.025266237699698345,0.07628834126703442,0.9794166666666667
32,0.026533645360497758,0.08388440507650376,0.9775
33,0.022196400495168443,0.07444826434801022,0.9804166666666667
34,0.02264938876692516,0.07467477339754502,0.97975
35,0.019030119130892368,0.07614987068499128,0.9814166666666667
36,0.021306487632372105,0.07761321545640627,0.9795
37,0.019745513277710416,0.0759389794903497,0.97975
38,0.018426674093546657,0.07385362957573186,0.981
39,0.01662348483557192,0.06927254207696144,0.98125
40,0.01785219729443391,0.0810424785791159,0.9799166666666667
41,0.016912650699804847,0.07164284728591641,0.9818333333333333
42,0.015938047497940717,0.07425877985420326,0.9810833333333333
43,0.016454573479713873,0.07737928728293628,0.98
44,0.014097608545698071,0.07562089806515723,0.9805833333333334
45,0.013051797836601813,0.07448595941555686,0.9816666666666667
46,0.01294235985421498,0.07433416403581698,0.9814166666666667
47,0.013107949430200582,0.06932916700052252,0.9819166666666667
48,0.013015808659654187,0.0707514106919989,0.982
49,0.014540407304438608,0.0773557537002489,0.9800833333333333
50,0.013324534534243867,0.07168550606972228,0.98175
51,0.011964590868272352,0.07129183228888239,0.98175
52,0.010580002166990501,0.06886523033461223,0.9819166666666667
53,0.010014869094321815,0.07283551288334032,0.9815
54,0.00971807266434189,0.0682684157085605,0.9825
55,0.009952549563167849,0.06926971930560345,0.9825833333333334
56,0.009614353977881062,0.06946423669174935,0.9825833333333334
57,0.010835862147592707,0.07411700241946771,0.98175
58,0.009252681835874682,0.07216006219976892,0.9820833333333333
59,0.007734632509818766,0.07168554802566844,0.9824166666666667
60,0.009121164535970214,0.0723272598561986,0.98275
61,0.009623618200389804,0.07534565518439437,0.9823333333333333
62,0.008177593959708853,0.07502398828913769,0.98275
63,0.007520370333746541,0.07541708381846547,0.9823333333333333
64,0.008137444390454524,0.07335579505135927,0.9835833333333334
65,0.00767462285241345,0.07654790514752191,0.9816666666666667
66,0.006809044113731943,0.07673175673450654,0.9830833333333333
67,0.007095336908553388,0.07666719847343241,0.9823333333333333
68,0.008104760889943767,0.07101438014783586,0.98275
69,0.005754166989689111,0.07182229329731005,0.9841666666666666
70,0.0064859371527127225,0.07211901895018916,0.9818333333333333
71,0.0056816723922578,0.07291099163560041,0.98375
72,0.005285327489529057,0.07936610012997214,0.983
73,0.0057416298652727465,0.0766284365261672,0.9830833333333333
74,0.0059155393906597355,0.06972706064601274,0.9830833333333333
75,0.005712506645688942,0.07478220017502706,0.98275
76,0.005041953297260382,0.07489306851693739,0.98325
77,0.005612032705064242,0.07998035051704695,0.9815
78,0.005398164830102663,0.07080128134678429,0.9833333333333333
79,0.00517508469261035,0.0770427462682516,0.9816666666666667
80,0.00614648571027404,0.07608813099163429,0.9820833333333333
81,0.0048353308037779544,0.07873795240403464,0.9824166666666667
82,0.0042400007788237415,0.07720668113526578,0.9823333333333333
83,0.0044603509428779945,0.07679054020531476,0.9835
84,0.003432888243120639,0.07541968309530057,0.9825
85,0.0037571343986661913,0.06845348016079515,0.9835833333333334
86,0.004285216835861016,0.07110852649287941,0.98275
87,0.0037474967297475813,0.0776045119689467,0.9825
88,0.004659957088340889,0.07385399845040713,0.98275
89,0.0041698570910630225,0.08066582677788878,0.9818333333333333
90,0.0031952749495588553,0.07650892703235149,0.9835
91,0.0038634863225573404,0.0727582928071497,0.9835833333333334
92,0.0030798460129141557,0.0735170424557679,0.9844166666666667
93,0.004229961415723665,0.0756134785588365,0.98325
94,0.003386803483791785,0.07653824347055828,0.98425
95,0.003654144495165383,0.07861753815620129,0.9825
96,0.0029508296965226086,0.07329382884139583,0.98525
97,0.0029598814666921196,0.07773081214401949,0.9825833333333334
98,0.002755486733816118,0.07596021254683728,0.9834166666666667
99,0.004389113804019265,0.08131417516479268,0.982
100,0.0030892129187947526,0.0801479402120846,0.9833333333333333
