Epoch,Train Loss,Validation Loss,Accuracy
1,0.906640036980311,0.9051082895596823,0.78325
2,0.5638072094917297,0.5608639450073242,0.8589166666666667
3,0.45078132661183673,0.44835917369524636,0.88125
4,0.3792474047740301,0.37753914793332416,0.8961666666666667
5,0.3482191162308057,0.3459231004714966,0.9034166666666666
6,0.3184099086225033,0.3167003891070684,0.90975
7,0.2995703182518482,0.29941750558217367,0.9134166666666667
8,0.29155140844980876,0.2928983889420827,0.9155833333333333
9,0.2806341493030389,0.28031408063570656,0.9200833333333334
10,0.263917175412178,0.2644379021525383,0.9223333333333333
11,0.25718906286358834,0.2589873841404915,0.9245833333333333
12,0.24851364332437514,0.25094111104806266,0.9253333333333333
13,0.2486093577047189,0.2535161896745364,0.9265833333333333
14,0.23808303501208622,0.2420112327535947,0.9298333333333333
15,0.2331396679629882,0.2374048414627711,0.9308333333333333
16,0.22077783726652464,0.2255277086496353,0.9338333333333333
17,0.22022593732674917,0.22597733130057654,0.9325833333333333
18,0.21431089719633262,0.22107937345902126,0.9351666666666667
19,0.21156902851412693,0.21767153298854827,0.9361666666666667
20,0.2109626345137755,0.21966679485638937,0.93625
21,0.20192420630653699,0.21180780609448752,0.9385
22,0.20205665210882823,0.20971496653556823,0.9385833333333333
23,0.19485035638014475,0.20459537162383398,0.9404166666666667
24,0.19176486291488012,0.20154354242483774,0.9416666666666667
25,0.19056704549491404,0.20151290718714396,0.9411666666666667
26,0.18376617998133102,0.19516207094987234,0.9430833333333334
27,0.1815458255733053,0.19429927549759546,0.94325
28,0.18002532537778218,0.19247017314036688,0.94325
29,0.17836196662485598,0.19103740747769674,0.9443333333333334
30,0.17147197257230679,0.18554214543104172,0.9450833333333334
31,0.1718165938432018,0.1876366037329038,0.9443333333333334
32,0.16992161038021247,0.18538944274187089,0.9459166666666666
33,0.17020669677108527,0.1872459580898285,0.9438333333333333
34,0.1670849861552318,0.18275835702816645,0.9446666666666667
35,0.16719752051929632,0.1832509530186653,0.94575
36,0.167659426463147,0.18330943596363067,0.9459166666666666
37,0.16499265180031458,0.1793922530313333,0.9448333333333333
38,0.15978297702719768,0.17774317957957586,0.9470833333333334
39,0.160727705736955,0.17924195218086242,0.9475
40,0.15522227641070882,0.17366032129526138,0.9484166666666667
41,0.15825684987505276,0.17519570859273276,0.9479166666666666
42,0.15526016841083765,0.17525530207157136,0.9465
43,0.15284358392407496,0.1721674280067285,0.94825
44,0.15241280527909598,0.1709600935280323,0.94925
45,0.15189668328563372,0.17424857202172278,0.9475
46,0.14665271526078383,0.16661467110117276,0.951
47,0.14819511691232523,0.16885913425683977,0.9495
48,0.14673661383241415,0.16932620362440745,0.9494166666666667
49,0.14602106095602116,0.16907246299584708,0.9489166666666666
50,0.15009973865995804,0.17000408176581064,0.94875
51,0.1450385455340147,0.16578225113948186,0.95075
52,0.1387209664285183,0.16235809195041656,0.952
53,0.1462575252999862,0.16841263162096343,0.94975
54,0.14135133530199528,0.16411427863438924,0.9513333333333334
55,0.1401844566638271,0.163039505114158,0.9515
56,0.13969731644789377,0.1634093965391318,0.9519166666666666
57,0.13600351186220844,0.16043566927313804,0.9531666666666667
58,0.1378176681995392,0.1638817261060079,0.9514166666666667
59,0.135310403128465,0.16077632223566374,0.95175
60,0.13596754771222672,0.1612283215423425,0.9513333333333334
61,0.13751621380448342,0.16477402276794115,0.951
62,0.1342818940182527,0.16119024615486463,0.9518333333333333
63,0.12826543932718534,0.156239289333423,0.9531666666666667
64,0.13730311731994152,0.16412637293338775,0.9513333333333334
65,0.12991012122109533,0.15733868571122486,0.9524166666666667
66,0.12940454346189897,0.15748278358578682,0.9533333333333334
67,0.12551785263915857,0.15312453415989877,0.9540833333333333
68,0.12815182224412758,0.15558033206065497,0.9538333333333333
69,0.1244858005878826,0.15465585643053054,0.9541666666666667
70,0.1299656307225426,0.15964955494801203,0.9518333333333333
71,0.13283335738877455,0.15722535195946694,0.95375
72,0.12423941875745853,0.15272739979624747,0.9538333333333333
73,0.12625915725777548,0.15562485230962436,0.9534166666666667
74,0.12442186561475198,0.15447163306673367,0.95375
75,0.12662112600604694,0.15675076149900755,0.9529166666666666
76,0.1234602767775456,0.1529164214928945,0.9541666666666667
77,0.12269360750044385,0.15316191099087398,0.9543333333333334
78,0.1240785541559259,0.1532288024822871,0.95525
79,0.11798576898127794,0.15101972982287407,0.9550833333333333
80,0.12335258179033796,0.15587589995066325,0.95375
81,0.11692718936006229,0.14975877164800963,0.9551666666666667
82,0.1189863025577118,0.15194942654669286,0.9539166666666666
83,0.12007841353366773,0.14996545034646988,0.95575
84,0.11862140279263259,0.1511155062019825,0.9546666666666667
85,0.11365440624083081,0.14853829004367192,0.955
86,0.11934048147747914,0.14939097696046036,0.9556666666666667
87,0.1145734541391333,0.14738802493611972,0.9554166666666667
88,0.11810575106739998,0.15025680468479793,0.95525
89,0.11609848491847514,0.14921047562360765,0.9565
90,0.1159649903277556,0.14916179777185123,0.9555
91,0.11665057709688942,0.15181336957216263,0.9556666666666667
92,0.11475184510275721,0.14795916619400185,0.9568333333333333
93,0.11772629270330072,0.1505065616319577,0.9565833333333333
94,0.11368365024402738,0.14947650940219562,0.955
95,0.11373736533895135,0.1499068314731121,0.9549166666666666
96,0.11200032173718015,0.14691756722331048,0.9561666666666667
97,0.11176163829987248,0.14726096126437188,0.9571666666666667
98,0.11357070414846142,0.14879025372862817,0.9559166666666666
99,0.11080864303559065,0.1485512642165025,0.9545
100,0.11159410450235009,0.14804148632287978,0.9565833333333333
