Epoch,Train Loss,Validation Loss,Accuracy
1,0.19705866020917892,0.2160841636856397,0.9350833333333334
2,0.11219268590087692,0.1354942681292693,0.9600833333333333
3,0.09284926492845019,0.12463818237682184,0.9613333333333334
4,0.08916604781771699,0.12433197144294779,0.9620833333333333
5,0.04983690638498713,0.08517555361986161,0.9729166666666667
6,0.0482029364000385,0.09071349733012418,0.9721666666666666
7,0.04159788981918246,0.08432400292158126,0.9741666666666666
8,0.033818815018050376,0.08032727421075106,0.9763333333333334
9,0.034756640839157624,0.08904436507076025,0.9745
10,0.025564525534321245,0.07986721363477409,0.9765
11,0.021275366031060304,0.0739420831936101,0.9784166666666667
12,0.026933599946205505,0.08910989624417076,0.9761666666666666
13,0.01660672519437503,0.07921879388826589,0.9794166666666667
14,0.012217693369059514,0.07416522606679549,0.9801666666666666
15,0.008930134508816991,0.07275632591064399,0.9800833333333333
16,0.009707524875033414,0.07477495602238923,0.9806666666666667
17,0.015709794631266656,0.08691840453601132,0.9778333333333333
18,0.010459713694411524,0.08809186355366061,0.97775
19,0.015641070245609928,0.09096619991026819,0.9781666666666666
20,0.009052326874943294,0.08052756147055576,0.98025
21,0.005261935481772525,0.0769408605688562,0.9809166666666667
22,0.0034503587812481176,0.07258588540685984,0.9821666666666666
23,0.0033699876473256155,0.07370126767041317,0.9829166666666667
24,0.0016506616771075641,0.0738403821333001,0.98325
25,0.0008583452724002807,0.07085757791181095,0.984
26,0.0008834665090398631,0.07131303824816132,0.9836666666666667
27,0.0006804349210336417,0.07098037871699005,0.9830833333333333
28,0.0006244343086655135,0.0703595289568378,0.9831666666666666
29,0.0007654916957277844,0.07369934808651063,0.9833333333333333
30,0.0007597126994769496,0.07394797509086008,0.9824166666666667
31,0.0004590758932051055,0.07028629381135883,0.98425
32,0.00047655270475782647,0.0700846390184015,0.9846666666666667
33,0.0004396586185018047,0.06947022467320009,0.98425
34,0.00047116057638898687,0.069930745727402,0.9835
35,0.0006029743025331602,0.07078255009569694,0.9838333333333333
36,0.0004708732964912391,0.06819696337491041,0.9838333333333333
37,0.0004749116449650804,0.06852352941061447,0.984
38,0.0005814463853409203,0.06849478379258653,0.9838333333333333
39,0.0005336318960253265,0.06779829098239619,0.984
40,0.0006620108241089231,0.06949892226920928,0.9838333333333333
41,0.0005894835967944043,0.0670034675601637,0.9844166666666667
42,0.0005520247201505602,0.06673437947640196,0.98375
43,0.0005683369591424708,0.06649402333931842,0.9838333333333333
44,0.0005887366594179185,0.06652688101306557,0.9841666666666666
45,0.0006607508481902187,0.06647897756522676,0.98325
46,0.000593675514467274,0.0665100205403287,0.98375
47,0.000643068383016119,0.0657468994204343,0.9835833333333334
48,0.000654118493446731,0.06737840087649723,0.98325
49,0.0006546827413646194,0.06566399356684027,0.9835833333333334
50,0.0006571565391350305,0.06700218566743812,0.9836666666666667
51,0.0006519279553952704,0.06488543291692622,0.9831666666666666
52,0.0006579539344675141,0.06518488061870448,0.9835
53,0.0007007641170397013,0.06425605938525404,0.984
54,0.0006873809108074056,0.06630025041600068,0.9835833333333334
55,0.0006665443151384049,0.0645702290306023,0.9835833333333334
56,0.0007730841409914623,0.06721211636330311,0.98375
57,0.0007227377119561425,0.06612802755879238,0.9839166666666667
58,0.0007101396622698909,0.06628748009214178,0.9838333333333333
59,0.0007033482338520117,0.06526722311624326,0.984
60,0.0007276456606535552,0.06507306572616411,0.9839166666666667
61,0.0007146214595122729,0.0640693174294817,0.9836666666666667
62,0.0007073351605868083,0.06587993095489218,0.9836666666666667
63,0.0007310382282594219,0.06558300001306148,0.9840833333333333
64,0.000720480551404762,0.06499050596581461,0.98325
65,0.0007090848227380774,0.06424992660293355,0.98375
66,0.000687473833662807,0.06491376817583416,0.9834166666666667
67,0.0006972173950731909,0.06438572977258203,0.9838333333333333
68,0.0006862772361006743,0.06399381609916842,0.9835
69,0.0006993162818932129,0.06444646135624497,0.9834166666666667
70,0.0006893541070749051,0.06441384710596564,0.98375
71,0.0007274688796120851,0.06508545047479371,0.9829166666666667
72,0.0008070024028420448,0.06548501862104361,0.98275
73,0.0007046910800878928,0.06394362982766082,0.9836666666666667
74,0.0007617905258957762,0.06573736150997381,0.9836666666666667
75,0.0007449098774328983,0.06424457129277289,0.9834166666666667
76,0.0006867628988329671,0.06439532077048594,0.9833333333333333
77,0.0007531459725093251,0.06519523235705371,0.9839166666666667
78,0.0008041903576813638,0.06520076432195492,0.983
79,0.00073061981703601,0.06353281058371067,0.98325
80,0.0007066485264416164,0.06396611647307873,0.9830833333333333
81,0.000732501732816066,0.06340647328885582,0.9840833333333333
82,0.0007703294893629694,0.06401368511173253,0.9834166666666667
83,0.0008625569597594828,0.06378330715675838,0.9840833333333333
84,0.0007308779306913493,0.06458698387203428,0.98325
85,0.0006946369993092958,0.06373301621495435,0.9835833333333334
86,0.0007044874614754614,0.06380523597185189,0.9840833333333333
87,0.0007386275466172568,0.06386558832305794,0.9833333333333333
88,0.0007280337553917586,0.06461436445623016,0.9831666666666666
89,0.0007028550954322175,0.06424602020531893,0.9833333333333333
90,0.0007561331372853601,0.06426345927151851,0.983
91,0.000721136420800273,0.06500523902033456,0.9834166666666667
92,0.0006923367515749609,0.06298621549302091,0.98325
93,0.0007568748280076155,0.06497321936651133,0.9833333333333333
94,0.0007114415474352427,0.06363522522555043,0.984
